id,sex,repro,readsite,night,month,year,first_time,time_spent_action,mean_time_bout,sd_time_bout,n,,07:00 p. m.,06:00 a. m.
*989001003024697,female,lactating,carmen,26/05/2015,May,2015,19H 52M 43S,roosting,29708,41258.26647,2,,,
*989001003024660,female,lactating,carmen,30/05/2015,May,2015,19H 48M 24S,foraging,31566,NA,1,,,
*989001003024686,female,lactating,carmen,26/05/2015,May,2015,19H 53M 36S,roosting,29694,40684.09576,2,,,
*989001003024660,female,lactating,carmen,31/05/2015,May,2015,19H 54M 27S,foraging,14574.5,17132.4902,2,,,
*989001003024701,female,lactating,carmen,27/05/2015,May,2015,19H 48M 24S,roosting,29691,40579.44396,2,,,
*989001003024697,female,lactating,carmen,22/05/2015,May,2015,19H 59M 7S,roosting,29682.5,41899.61232,2,,,
*989001003024660,female,lactating,carmen,02/06/2015,Jun,2015,19H 50M 32S,foraging,31840,NA,1,,,
*989001003024712,female,lactating,carmen,22/05/2015,May,2015,20H 18M 28S,roosting,29625,38192.25147,2,,,
*989001003024661,female,lactating,carmen,22/05/2015,May,2015,20H 6M 59S,foraging,29542,NA,1,,,
*989001003024655,female,lactating,carmen,01/06/2015,May,2015,19H 53M 31S,roosting,29600.5,37385.44263,2,,,
*989001003024661,female,lactating,carmen,23/05/2015,May,2015,20H 2M 53S,foraging,29062,NA,1,,,
*989001003024705,female,lactating,carmen,29/05/2015,May,2015,19H 53M 14S,roosting,29580.5,38605.90893,2,,,
*989001003024661,female,lactating,carmen,24/05/2015,May,2015,19H 53M 30S,foraging,34,NA,1,,,
*989001003024626,female,lactating,carmen,29/05/2015,May,2015,19H 55M 25S,roosting,29497.5,41161.39284,2,,,
*989001003024661,female,lactating,carmen,25/05/2015,May,2015,19H 56M 54S,foraging,9813.333333,16638.84787,3,,,
*989001003024710,female,non,carmen,26/05/2015,May,2015,20H 1M 29S,roosting,29460.5,41401.80915,2,,,
*989001003024661,female,lactating,carmen,26/05/2015,May,2015,19H 53M 35S,foraging,15308.5,21598.57663,2,,,
*989001003024710,female,non,carmen,27/05/2015,May,2015,19H 59M 44S,roosting,29424.5,41557.37264,2,,,
*989001003024661,female,lactating,carmen,27/05/2015,May,2015,19H 56M 52S,foraging,29765,NA,1,,,
*989001003024702,female,lactating,carmen,24/05/2015,May,2015,19H 41M 33S,roosting,29419,28165.23731,3,,,
*989001003024661,female,lactating,carmen,28/05/2015,May,2015,19H 59M 10S,foraging,30122,NA,1,,,
*989001003024626,female,lactating,carmen,24/05/2015,May,2015,19H 46M 10S,roosting,29408,41377.06041,2,,,
*989001003024661,female,lactating,carmen,29/05/2015,May,2015,19H 55M 47S,foraging,30045,NA,1,,,
*989001003024606,female,lactating,carmen,25/05/2015,May,2015,19H 52M 30S,roosting,29393,40469.1353,2,,,
*989001003024661,female,lactating,carmen,30/05/2015,May,2015,19H 58M 49S,foraging,29954,NA,1,,,
*989001005527056,female,pregnant,carmen,24/04/2016,Apr,2016,20H 3M 33S,roosting,29344,33809.22401,3,,,
*989001003024661,female,lactating,carmen,31/05/2015,May,2015,19H 58M 34S,foraging,30903,NA,1,,,
*989001003024637,female,non,carmen,01/06/2015,May,2015,19H 52M 45S,roosting,29332,37649.19346,2,,,
*989001003024706,female,lactating,carmen,27/05/2015,May,2015,19H 49M 1S,roosting,29332,41026.33544,2,,,
*989001003024661,female,lactating,carmen,02/06/2015,Jun,2015,19H 58M 23S,foraging,30186,NA,1,,,
*989001003024562,female,non,carmen,28/05/2015,May,2015,20H 50M 59S,roosting,29327.4,64994.8988,5,,,
*989001003024662,female,lactating,carmen,22/05/2015,May,2015,19H 46M 22S,foraging,235.3333333,201.6093582,3,,,
*989001003024668,female,lactating,carmen,01/06/2015,May,2015,19H 58M 31S,roosting,29321.5,39890.01485,2,,,
*989001003024662,female,lactating,carmen,23/05/2015,May,2015,19H 42M 32S,foraging,7374.5,8426.307396,4,,,
*989001005527118,female,non,carmen,23/04/2016,Apr,2016,19H 31M 35S,roosting,29306,37827.38437,2,,,
*989001003024662,female,lactating,carmen,24/05/2015,May,2015,19H 41M 15S,foraging,10231,16161.43892,3,,,
*989001003024702,female,lactating,carmen,26/05/2015,May,2015,19H 48M 31S,roosting,29272.5,40768.24147,2,,,
*989001003024662,female,lactating,carmen,25/05/2015,May,2015,19H 46M 15S,foraging,30863,NA,1,,,
*989001003024655,female,lactating,carmen,29/05/2015,May,2015,19H 51M 4S,roosting,29240,39900.62145,2,,,
*989001003024662,female,lactating,carmen,26/05/2015,May,2015,19H 45M 36S,foraging,1342.5,1850.498446,2,,,
*989001003024653,female,lactating,carmen,25/05/2015,May,2015,19H 53M 28S,roosting,29237,40269.73119,2,,,
*989001003024662,female,lactating,carmen,27/05/2015,May,2015,19H 53M 7S,foraging,15247.5,17348.86488,2,,,
*989001003024685,female,lactating,carmen,26/05/2015,May,2015,19H 48M 38S,roosting,29203.5,38327.30886,2,,,
*989001003024662,female,lactating,carmen,28/05/2015,May,2015,19H 48M 59S,foraging,30642,NA,1,,,
*989001003024630,female,lactating,carmen,24/05/2015,May,2015,19H 51M 28S,roosting,29186.5,40010.223,2,,,
*989001003024662,female,lactating,carmen,29/05/2015,May,2015,19H 48M 38S,foraging,30692,NA,1,,,
*989001005527126,female,pregnant,carmen,16/04/2016,Apr,2016,20H 9M 46S,roosting,29150.33333,28843.02731,3,,,
*989001003024662,female,lactating,carmen,30/05/2015,May,2015,19H 49M 49S,foraging,15571.5,19011.98003,2,,,
*989001003024581,female,lactating,carmen,24/05/2015,May,2015,19H 37M 16S,roosting,29112,40254.17484,2,,,
